animal,female,10,overweight,,,snake,false
human,male,21,average,criminal,false,,
location:84.3814 N;29.6437 W;trespassing,,,,,,,
human,female,16,overweight,NONE,false,,

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:earthquake,Simulation,,,,,,
location:80.0937 N;79.4646 W;legal,,,,,,,
human,female,31,average,homeless,false,,
animal,female,11,overweight,,,lion,false
animal,male,8,athletic,,,lion,true
animal,male,10,overweight,,,koala,false
location:31.5313 N;170.7947 W;trespassing,,,,,,,
animal,male,3,overweight,,,lion,true
animal,female,7,overweight,,,lion,true
animal,male,14,average,,,snake,false
animal,male,1,average,,,platypus,true
location:13.3135 S;155.3698 W;trespassing,,,,,,,
animal,female,4,average,,,dingo,true
animal,male,13,overweight,,,puppy,true
location:85.4105 S;20.3876 E;legal,true,,,,,,
human,female,82,average,NONE,false,,
animal,female,4,average,,,wallaby,true
human,male,3,average,NONE,false,,
human,male,14,overweight,NONE,false,,
human,female,51,overweight,none,false,,

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:cyclone,Simulation,,,,,,
location:70.3119 N;8.7077 E;legal,true,,,,,,
human,male,85,overweight,NONE,false,,
animal,female,3,overweight,,,cat,true
animal,male,1,average,,,snake,true
human,female,31,average,professor,false,,
human,female,86,average,NONE,false,,
location:66.1675 N;128.5696 E;trespassing,,,,,,,
animal,male,7,athletic,,,platypus,true
animal,male,9,average,,,koala,true
human,male,34,overweight,student,false,,
animal,female,3,average,,,koala,true
human,female,27,overweight,student,false,,
animal,female,10,average,,,wallaby,true
human,male,94,athletic,NONE,false,,
location:25.2819 N;157.8482 E;trespassing,,,,,,,
animal,male,0,overweight,,,wallaby,false
human,female,46,average,unemployed,false,,
human,female,14,average,NONE,false,,
location:44.4833 S;148.3884 W;legal,,,,,,,
animal,female,6,overweight,,,dingo,false
animal,female,0,overweight,,,dingo,true

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:bushfire,Simulation,,,,,,
location:33.9955 N;10.6444 E;legal,,,,,,,
human,female,31,average,doctor,false,,
human,male,69,overweight,NONE,false,,
animal,female,10,athletic,,,puppy,true
animal,female,11,average,,,dog,true
location:21.2623 N;157.9725 E;trespassing,,,,,,,
animal,male,12,athletic,,,dingo,false
location:60.5783 S;88.6738 E;legal,,,,,,,
human,male,37,overweight,athletic,false,,
human,male,99,athletic,NONE,false,,
animal,female,2,overweight,,,cat,false
location:68.5218 S;126.2395 W;legal,true,,,,,,
human,female,56,overweight,criminal,false,,
animal,male,11,average,,,dog,false
animal,female,4,average,,,dog,true
animal,male,12,athletic,,,puppy,false
human,male,23,average,athletic,false,,
human,female,20,overweight,doctor,false,,
animal,male,6,athletic,,,platypus,true

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:earthquake,Simulation,,,,,,
location:26.3983 N;84.9548 W;legal,,,,,,,
human,male,83,overweight,NONE,false,,
human,female,53,overweight,doctor,false,,
location:73.0748 N;26.4310 W;legal,,,,,,,
animal,male,13,athletic,,,lion,false
location:67.8906 S;37.7328 E;legal,true,,,,,,
animal,male,7,overweight,,,snake,false
human,female,78,athletic,NONE,false,,
human,male,97,athletic,NONE,false,,
human,female,82,athletic,NONE,false,,
human,male,0,average,NONE,false,,
location:73.4854 N;55.9219 W;legal,,,,,,,
animal,female,5,athletic,,,puppy,true
human,male,79,overweight,NONE,false,,
human,female,75,athletic,NONE,false,,
animal,female,12,average,,,koala,false

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:flood,Simulation,,,,,,
location:62.8927 N;162.2927 E;legal,,,,,,,
human,female,19,athletic,professor,false,,
animal,male,9,athletic,,,lion,false
location:45.6760 N;22.8322 W;legal,true,,,,,,
human,female,4,average,NONE,false,,
human,male,26,athletic,athletic,false,,
human,male,19,average,athletic,false,,
human,female,0,overweight,NONE,false,,
animal,female,1,athletic,,,wallaby,false
human,male,17,overweight,homeless,false,,
location:87.1024 S;152.8030 W;trespassing,,,,,,,
human,female,90,athletic,NONE,false,,
human,male,82,overweight,NONE,false,,
animal,female,5,athletic,,,cat,false
location:19.8201 S;22.1417 W;trespassing,,,,,,,
human,female,89,athletic,NONE,false,,
animal,female,5,average,,,platypus,true
human,female,45,overweight,athletic,false,,
human,male,19,athletic,unemployed,false,,
human,male,22,average,homeless,false,,
human,female,81,average,NONE,false,,
location:25.6696 N;63.1827 W;trespassing,,,,,,,
human,male,14,overweight,NONE,false,,
animal,female,2,athletic,,,dog,true
human,female,64,overweight,unemployed,false,,
animal,male,14,overweight,,,wallaby,true

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:meteorite,Simulation,,,,,,
location:59.4596 N;116.5838 W;trespassing,,,,,,,
human,female,41,overweight,professor,false,,
location:23.9736 N;106.4975 W;trespassing,,,,,,,
human,male,71,average,NONE,false,,
human,male,39,athletic,ceo,false,,
human,male,86,athletic,NONE,false,,
location:30.0828 N;110.6462 E;trespassing,true,,,,,,
animal,female,7,athletic,,,wallaby,false
human,female,40,average,professor,false,,
animal,female,11,athletic,,,cat,true
human,female,3,average,NONE,false,,
human,female,87,average,NONE,false,,
human,female,24,average,criminal,false,,
animal,male,4,average,,,dingo,false
location:34.3320 S;150.6337 W;legal,,,,,,,
animal,female,12,overweight,,,dog,true
animal,female,8,average,,,platypus,true
animal,male,3,average,,,platypus,true
human,female,2,average,NONE,false,,
human,female,69,average,NONE,false,,
animal,female,3,athletic,,,cat,true
location:36.4226 N;78.8911 W;legal,,,,,,,
human,male,81,average,NONE,false,,
animal,male,3,average,,,dingo,true
human,male,44,overweight,unemployed,false,,
human,male,85,athletic,NONE,false,,

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:cyclone,Simulation,,,,,,
location:43.8529 N;170.3090 W;trespassing,,,,,,,
human,male,98,athletic,NONE,false,,
human,female,41,overweight,criminal,false,,
location:32.5387 S;170.8681 W;trespassing,true,,,,,,
human,male,62,athletic,athletic,false,,
animal,male,11,overweight,,,platypus,true
human,male,17,average,homeless,false,,
human,female,19,athletic,athletic,false,,
human,female,68,overweight,none,false,,
animal,male,0,average,,,wallaby,false
human,female,52,athletic,criminal,false,,
location:77.4860 S;116.6968 W;legal,,,,,,,
animal,female,13,overweight,,,snake,false
animal,female,10,athletic,,,platypus,true
animal,male,8,athletic,,,platypus,true
human,female,38,average,criminal,false,,
human,female,68,overweight,doctor,false,,
animal,male,10,athletic,,,cat,false
animal,male,6,overweight,,,puppy,true
location:28.4249 S;81.8922 E;legal,,,,,,,
animal,female,1,athletic,,,dog,false
animal,male,2,athletic,,,wallaby,true
human,female,84,overweight,NONE,false,,
animal,female,0,average,,,koala,false

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:earthquake,Simulation,,,,,,
location:56.7463 N;142.9795 W;trespassing,,,,,,,
human,female,80,athletic,NONE,false,,
human,male,53,average,unemployed,false,,
human,female,19,average,doctor,false,,
human,male,63,overweight,homeless,false,,
location:87.2641 S;47.6035 E;trespassing,,,,,,,
animal,female,13,overweight,,,lion,true
human,female,9,average,NONE,false,,
human,female,33,overweight,doctor,false,,
human,male,54,athletic,professor,false,,
animal,female,12,athletic,,,lion,false
human,female,44,average,none,false,,
human,male,12,athletic,NONE,false,,
location:34.1575 S;68.4528 E;legal,true,,,,,,
animal,male,2,overweight,,,puppy,false
human,female,14,athletic,NONE,false,,
animal,male,3,average,,,cat,false
human,female,88,overweight,NONE,false,,
human,male,50,overweight,student,false,,
animal,male,2,athletic,,,lion,true
animal,male,3,overweight,,,lion,false
location:80.9331 N;29.6787 E;trespassing,,,,,,,
human,male,26,overweight,homeless,false,,
animal,male,12,overweight,,,puppy,true
human,female,68,average,ceo,false,,
animal,female,3,athletic,,,snake,false

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:bushfire,Simulation,,,,,,
location:61.9052 S;134.3596 E;legal,,,,,,,
animal,female,2,average,,,cat,false
location:68.5338 N;153.7272 W;legal,true,,,,,,
human,female,71,overweight,NONE,false,,
animal,female,14,average,,,koala,true
animal,female,12,overweight,,,lion,true
human,male,31,overweight,professor,false,,
human,female,81,athletic,NONE,false,,
location:12.0884 S;3.3804 W;legal,,,,,,,
human,female,19,athletic,criminal,false,,
human,male,3,athletic,NONE,false,,
human,female,38,overweight,athletic,false,,

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:bushfire,Simulation,,,,,,
location:25.9010 S;51.1419 E;trespassing,true,,,,,,
human,male,52,overweight,none,false,,
animal,female,5,athletic,,,cat,false
animal,male,9,athletic,,,cat,true
animal,female,14,average,,,dingo,false
human,male,73,average,NONE,false,,
location:87.1588 S;104.5074 W;trespassing,,,,,,,
human,female,85,overweight,NONE,false,,
human,female,19,overweight,ceo,false,,
location:57.2639 N;37.1261 E;trespassing,,,,,,,
human,female,4,athletic,NONE,false,,
animal,male,3,overweight,,,wallaby,false
animal,male,12,athletic,,,cat,true

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:bushfire,Simulation,,,,,,
location:31.7052 S;74.0177 W;trespassing,,,,,,,
animal,female,13,average,,,dog,true
human,female,82,average,NONE,false,,
location:41.0842 N;35.9709 E;legal,,,,,,,
human,male,78,average,NONE,false,,
animal,male,7,athletic,,,puppy,false
location:60.1354 S;91.2854 E;legal,true,,,,,,
animal,female,3,athletic,,,dingo,false
human,female,50,average,homeless,false,,
human,female,52,overweight,professor,false,,

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:cyclone,Simulation,,,,,,
location:35.9162 N;109.7155 W;legal,,,,,,,
animal,male,9,average,,,cat,false
human,female,82,overweight,NONE,false,,
human,female,75,overweight,NONE,false,,
location:88.8765 N;26.6900 E;trespassing,,,,,,,
human,female,59,average,criminal,false,,
human,male,0,athletic,NONE,false,,
human,female,95,overweight,NONE,false,,
location:19.1652 S;46.8026 E;legal,true,,,,,,
animal,male,14,average,,,puppy,false
human,male,53,overweight,athletic,false,,
animal,male,3,average,,,dingo,true
human,female,32,overweight,doctor,false,,
human,female,30,overweight,none,false,,
animal,male,4,overweight,,,puppy,false
animal,male,0,average,,,cat,true

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:meteorite,Simulation,,,,,,
location:66.1278 S;24.5878 E;trespassing,,,,,,,
animal,female,1,overweight,,,snake,true
animal,male,1,athletic,,,koala,false
human,male,36,average,professor,false,,
location:1.0238 N;173.4606 W;trespassing,,,,,,,
animal,female,6,overweight,,,dog,true
location:61.4736 N;42.8633 E;trespassing,,,,,,,
human,female,37,overweight,criminal,false,,
location:45.9474 N;100.8781 W;legal,,,,,,,
human,female,17,average,student,false,,
human,female,50,athletic,homeless,false,,
location:71.7461 S;44.3235 W;trespassing,true,,,,,,
animal,male,5,overweight,,,wallaby,false
animal,female,4,overweight,,,puppy,false
human,female,40,athletic,doctor,false,,
animal,male,14,average,,,dog,false
animal,female,7,overweight,,,koala,true
human,female,36,overweight,homeless,false,,
human,male,65,average,criminal,false,,

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:earthquake,Simulation,,,,,,
location:6.7944 N;1.8448 W;legal,,,,,,,
human,male,3,average,NONE,false,,
human,female,64,overweight,criminal,false,,
animal,female,4,athletic,,,dingo,false
animal,female,0,overweight,,,koala,false
location:67.1088 N;56.8394 W;trespassing,,,,,,,
animal,female,9,average,,,dog,false
location:42.9758 N;136.5916 E;legal,true,,,,,,
human,female,74,overweight,NONE,false,,
human,male,77,average,NONE,false,,
animal,male,8,average,,,koala,false
human,female,43,average,athletic,false,,
human,male,6,average,NONE,false,,
human,male,52,overweight,homeless,false,,
animal,female,9,average,,,wallaby,false
location:28.5717 N;48.8918 E;trespassing,,,,,,,
human,male,81,athletic,NONE,false,,
human,female,7,athletic,NONE,false,,
animal,female,7,average,,,wallaby,false
human,female,5,overweight,NONE,false,,
human,female,78,average,NONE,false,,
location:66.8032 N;160.8780 E;legal,,,,,,,
human,female,51,overweight,student,false,,
human,male,9,average,NONE,false,,
human,female,51,athletic,doctor,false,,

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:bushfire,Simulation,,,,,,
location:25.8887 N;60.3638 W;trespassing,,,,,,,
human,female,88,overweight,NONE,false,,
human,male,54,athletic,professor,false,,
location:50.3779 S;84.1438 E;trespassing,true,,,,,,
human,male,91,athletic,NONE,false,,
animal,male,13,athletic,,,koala,true
animal,male,0,overweight,,,platypus,false
human,male,60,overweight,doctor,false,,
animal,female,0,overweight,,,dog,false
human,female,94,average,NONE,false,,
location:60.4898 N;2.0529 W;legal,,,,,,,
human,female,14,athletic,NONE,false,,
location:41.6540 S;82.9336 W;trespassing,,,,,,,
human,female,41,average,criminal,false,,
human,female,68,average,none,false,,
animal,female,14,overweight,,,lion,false
human,male,33,overweight,doctor,false,,
location:55.3106 N;33.6717 E;trespassing,,,,,,,
animal,male,6,overweight,,,platypus,false
human,female,15,average,NONE,false,,
human,male,40,athletic,unemployed,false,,
human,male,2,athletic,NONE,false,,

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:meteorite,Simulation,,,,,,
location:51.9810 S;132.6735 E;trespassing,true,,,,,,
animal,male,3,athletic,,,dog,false
human,male,98,overweight,NONE,false,,
animal,female,14,athletic,,,cat,true
human,female,34,athletic,professor,false,,
human,male,14,overweight,NONE,false,,
human,male,19,athletic,athletic,false,,
location:41.9338 N;120.2401 W;trespassing,,,,,,,
human,female,7,average,NONE,false,,
animal,female,6,athletic,,,dingo,true
animal,male,12,average,,,koala,true

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:cyclone,Simulation,,,,,,
location:24.0226 S;57.0817 W;legal,true,,,,,,
animal,female,6,overweight,,,wallaby,true
human,male,61,average,none,false,,
human,male,93,overweight,NONE,false,,
animal,female,10,athletic,,,snake,false
animal,female,13,athletic,,,dingo,true
human,female,38,overweight,criminal,false,,
human,female,39,average,none,false,,
location:72.1288 S;12.4252 E;legal,,,,,,,
human,male,72,average,NONE,false,,
human,male,96,athletic,NONE,false,,
human,female,28,overweight,student,false,,
location:44.9953 S;104.2992 E;legal,,,,,,,
human,female,96,average,NONE,false,,
human,male,77,overweight,NONE,false,,
location:88.6905 N;148.5633 W;legal,,,,,,,
human,male,89,athletic,NONE,false,,
human,male,92,average,NONE,false,,
animal,female,2,athletic,,,cat,false
animal,female,8,overweight,,,koala,false
human,male,45,average,none,false,,

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:meteorite,Simulation,,,,,,
location:31.5637 N;111.6410 W;trespassing,,,,,,,
animal,male,5,overweight,,,cat,false
animal,male,0,athletic,,,puppy,true
human,male,19,athletic,student,false,,
human,male,77,average,NONE,false,,
location:87.0000 S;129.6781 E;trespassing,,,,,,,
animal,male,13,overweight,,,snake,false
human,female,94,overweight,NONE,false,,
animal,male,11,overweight,,,wallaby,true
human,male,86,overweight,NONE,false,,
location:17.8049 N;177.4770 W;trespassing,true,,,,,,
human,male,31,athletic,homeless,false,,
animal,female,8,athletic,,,koala,true
animal,female,14,overweight,,,dingo,true
human,male,32,overweight,professor,false,,
animal,male,14,overweight,,,platypus,true
human,female,29,overweight,criminal,false,,
human,male,42,average,criminal,false,,
location:87.6840 N;25.1503 W;trespassing,,,,,,,
human,male,59,overweight,homeless,false,,
human,female,25,athletic,unemployed,false,,
human,male,81,overweight,NONE,false,,
location:74.7676 N;137.1078 E;trespassing,,,,,,,
animal,male,1,average,,,dog,true
animal,female,6,athletic,,,wallaby,false

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:flood,Simulation,,,,,,
location:72.7585 S;90.2200 E;legal,true,,,,,,
human,female,22,athletic,criminal,false,,
human,female,43,athletic,professor,false,,
human,male,67,athletic,student,false,,
human,male,69,athletic,NONE,false,,
human,female,45,overweight,athletic,false,,
location:0.7560 S;148.0068 E;trespassing,,,,,,,
human,female,65,average,homeless,false,,
animal,female,14,overweight,,,wallaby,true
human,male,39,overweight,none,false,,
animal,male,10,average,,,dog,true
animal,female,14,average,,,dingo,false

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:earthquake,Simulation,,,,,,
location:9.9339 S;90.5127 W;legal,true,,,,,,
human,female,41,average,none,false,,
human,female,44,overweight,athletic,false,,
location:51.4992 S;54.8599 E;trespassing,,,,,,,
human,female,52,average,ceo,false,,
animal,female,14,athletic,,,dingo,true
location:88.0799 S;3.2113 W;trespassing,,,,,,,
animal,female,1,athletic,,,dog,true

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:earthquake,Simulation,,,,,,
location:27.9623 N;62.0520 E;legal,true,,,,,,
human,male,61,athletic,none,false,,
animal,female,0,overweight,,,cat,false
animal,female,4,athletic,,,dingo,false
human,male,88,athletic,NONE,false,,
human,female,3,athletic,NONE,false,,
animal,female,4,athletic,,,lion,false
animal,male,10,average,,,lion,true
location:69.9539 N;167.5747 W;trespassing,,,,,,,
human,male,23,overweight,criminal,false,,
location:13.7511 S;108.0489 E;legal,,,,,,,
human,female,99,overweight,NONE,false,,
animal,male,8,overweight,,,puppy,false
animal,male,13,average,,,cat,true
human,female,70,overweight,NONE,false,,
human,female,42,average,student,false,,

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:flood,Simulation,,,,,,
location:74.8410 S;33.9233 W;legal,,,,,,,
animal,male,12,average,,,cat,false
human,male,48,overweight,athletic,false,,
human,male,19,athletic,athletic,false,,
location:67.8904 S;145.1565 E;trespassing,,,,,,,
human,male,33,athletic,homeless,false,,
human,female,51,average,unemployed,false,,
human,male,50,overweight,criminal,false,,
animal,female,8,athletic,,,cat,false
animal,male,0,average,,,dingo,true
human,female,87,athletic,NONE,false,,
location:26.3268 N;177.2675 E;legal,true,,,,,,
human,female,57,overweight,none,false,,
human,male,44,overweight,athletic,false,,
human,female,92,athletic,NONE,false,,
human,female,1,average,NONE,false,,
animal,female,0,athletic,,,platypus,true
animal,male,3,overweight,,,puppy,false
human,female,66,overweight,homeless,false,,
location:44.0595 N;26.4988 E;legal,,,,,,,
human,female,90,overweight,NONE,false,,
human,male,65,athletic,doctor,false,,
animal,female,2,overweight,,,snake,false
human,female,30,athletic,doctor,false,,
location:69.2052 S;35.5523 E;trespassing,,,,,,,
human,female,50,average,none,false,,

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:cyclone,Simulation,,,,,,
location:14.8081 N;141.4664 E;trespassing,,,,,,,
animal,female,8,athletic,,,snake,false
human,female,14,athletic,NONE,false,,
human,female,9,average,NONE,false,,
human,male,22,athletic,athletic,false,,
location:25.8879 S;47.6040 W;legal,,,,,,,
animal,male,4,athletic,,,puppy,true
human,female,7,overweight,NONE,false,,
human,female,2,average,NONE,false,,
animal,male,2,overweight,,,koala,false
human,male,22,average,unemployed,false,,
animal,female,10,overweight,,,wallaby,true
location:80.0427 N;123.2921 W;trespassing,,,,,,,
animal,female,7,average,,,lion,false
animal,female,2,overweight,,,wallaby,false
location:29.7804 N;171.3316 E;legal,true,,,,,,
human,female,45,average,unemployed,false,,
human,female,80,overweight,NONE,false,,
animal,male,14,overweight,,,snake,true
human,male,83,overweight,NONE,false,,
human,female,14,athletic,NONE,false,,
human,male,4,average,NONE,false,,
human,male,40,average,athletic,false,,

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:flood,Simulation,,,,,,
location:27.7267 S;15.4039 E;legal,true,,,,,,
animal,male,3,athletic,,,koala,true
human,female,16,average,NONE,false,,
human,male,35,average,athletic,false,,
human,male,93,average,NONE,false,,
human,male,3,athletic,NONE,false,,
location:69.9793 S;142.3045 E;trespassing,,,,,,,
animal,female,14,athletic,,,snake,true
animal,female,13,average,,,puppy,true
human,male,50,average,doctor,false,,
location:2.4796 S;171.3107 W;legal,,,,,,,
human,male,29,average,student,false,,
human,male,18,average,athletic,false,,
location:12.5926 N;160.3622 W;trespassing,,,,,,,
animal,female,12,average,,,koala,true

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:cyclone,Simulation,,,,,,
location:31.6129 N;6.8764 W;trespassing,,,,,,,
human,female,48,average,homeless,false,,
human,female,37,average,none,false,,
human,female,29,average,ceo,false,,
location:15.8138 S;167.1305 E;trespassing,,,,,,,
animal,male,9,overweight,,,puppy,false
animal,female,4,average,,,snake,true
animal,male,12,average,,,lion,true
human,male,8,average,NONE,false,,
location:73.9033 S;48.7971 W;trespassing,true,,,,,,
human,male,85,athletic,NONE,false,,
animal,male,11,athletic,,,puppy,true
human,male,11,average,NONE,false,,
human,female,41,athletic,student,false,,
human,female,35,average,ceo,false,,
human,male,63,athletic,professor,false,,
animal,male,4,average,,,lion,false

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:bushfire,Simulation,,,,,,
location:48.9802 N;60.8270 W;legal,,,,,,,
human,male,58,athletic,unemployed,false,,
animal,female,0,overweight,,,wallaby,false
human,female,75,average,NONE,false,,
animal,male,13,overweight,,,wallaby,false
human,female,14,overweight,NONE,false,,
human,male,9,overweight,NONE,false,,
location:6.8600 N;90.2044 E;legal,true,,,,,,
human,female,15,average,NONE,false,,
animal,female,7,average,,,wallaby,false
human,female,67,average,doctor,false,,
human,male,77,overweight,NONE,false,,
animal,female,4,average,,,dingo,true
human,male,5,overweight,NONE,false,,
human,male,43,overweight,athletic,false,,
location:33.9878 S;115.6745 W;legal,,,,,,,
animal,female,5,overweight,,,dingo,true
location:69.8331 N;87.8014 W;trespassing,,,,,,,
animal,male,5,average,,,dingo,false
location:9.4259 S;50.3081 E;legal,,,,,,,
animal,male,11,overweight,,,puppy,true
animal,female,9,average,,,lion,true
animal,female,1,athletic,,,dog,false
animal,male,6,athletic,,,puppy,false
human,male,72,overweight,NONE,false,,
animal,female,13,overweight,,,koala,false
human,male,75,overweight,NONE,false,,

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:meteorite,Simulation,,,,,,
location:14.8818 N;122.4403 E;legal,true,,,,,,
human,male,59,average,ceo,false,,
human,male,61,athletic,criminal,false,,
human,male,10,average,NONE,false,,
human,male,97,average,NONE,false,,
human,male,14,athletic,NONE,false,,
animal,female,2,overweight,,,dog,true
location:25.4980 S;69.9994 E;legal,,,,,,,
human,male,39,average,none,false,,
animal,male,10,overweight,,,dog,true
human,female,35,average,unemployed,false,,
location:26.8199 N;130.1712 E;trespassing,,,,,,,
human,female,46,athletic,homeless,false,,

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:cyclone,Simulation,,,,,,
location:50.7676 N;89.5463 E;legal,true,,,,,,
human,female,76,average,NONE,false,,
human,female,74,average,NONE,false,,
human,male,9,overweight,NONE,false,,
human,male,88,overweight,NONE,false,,
animal,female,8,average,,,cat,false
human,male,61,athletic,doctor,false,,
human,male,69,athletic,NONE,false,,
location:38.8463 N;88.4918 W;legal,,,,,,,
animal,female,13,overweight,,,dingo,false
human,female,11,overweight,NONE,false,,
human,female,40,overweight,criminal,false,,
human,female,60,average,professor,false,,
human,male,37,athletic,athletic,false,,
human,female,48,overweight,doctor,false,,
location:76.2229 S;6.6842 W;legal,,,,,,,
human,male,90,athletic,NONE,false,,
human,female,31,overweight,none,false,,
animal,female,3,athletic,,,cat,true
human,male,28,athletic,criminal,false,,

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:earthquake,Simulation,,,,,,
location:23.4956 N;148.3108 E;trespassing,,,,,,,
animal,male,7,average,,,dingo,false
animal,male,6,average,,,cat,false
human,male,47,athletic,none,false,,
human,male,80,average,NONE,false,,
human,female,75,athletic,NONE,false,,
location:34.3812 S;133.8208 W;legal,,,,,,,
human,female,55,average,ceo,false,,
animal,male,14,average,,,snake,true
animal,male,8,average,,,cat,true
human,male,23,athletic,unemployed,false,,
location:39.1102 S;26.9323 W;legal,true,,,,,,
animal,male,3,overweight,,,dingo,true
human,male,21,average,ceo,false,,
animal,female,12,athletic,,,puppy,false
animal,female,9,average,,,cat,true
human,male,33,overweight,none,false,,
human,female,23,athletic,ceo,false,,
human,female,16,overweight,NONE,false,,
location:64.0113 N;124.3650 W;legal,,,,,,,
human,female,52,overweight,professor,false,,
animal,male,10,overweight,,,wallaby,true
human,female,6,average,NONE,false,,
animal,female,8,athletic,,,puppy,true
location:84.5305 N;149.5100 W;legal,,,,,,,
human,female,90,average,NONE,false,,
human,female,95,overweight,NONE,false,,
animal,male,13,average,,,cat,true
animal,female,10,average,,,koala,false
animal,male,0,overweight,,,snake,false

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:earthquake,Simulation,,,,,,
location:87.6926 N;166.8598 W;trespassing,,,,,,,
animal,female,10,athletic,,,platypus,true
human,female,61,average,professor,false,,
human,female,46,athletic,homeless,false,,
animal,female,7,average,,,dog,true
human,male,97,overweight,NONE,false,,
animal,female,7,average,,,dingo,false
location:5.4936 S;134.0921 E;trespassing,,,,,,,
animal,female,14,athletic,,,cat,false
animal,male,2,average,,,cat,false
location:76.8540 S;143.1018 W;legal,true,,,,,,
human,female,95,athletic,NONE,false,,
human,male,73,overweight,NONE,false,,
human,female,36,athletic,criminal,false,,
animal,male,10,average,,,puppy,true
human,male,98,athletic,NONE,false,,

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:earthquake,Simulation,,,,,,
location:41.5521 N;151.0059 E;legal,,,,,,,
human,male,85,overweight,NONE,false,,
human,female,57,average,doctor,false,,
location:31.4033 S;77.7412 W;trespassing,,,,,,,
animal,male,3,average,,,koala,true
animal,male,9,athletic,,,dog,false
human,female,39,athletic,doctor,false,,
location:73.5891 S;57.6072 E;trespassing,true,,,,,,
human,male,22,average,ceo,false,,
human,male,20,overweight,doctor,false,,
human,male,51,overweight,criminal,false,,
human,female,25,athletic,athletic,false,,
animal,male,10,average,,,platypus,false
animal,female,9,athletic,,,platypus,false
animal,male,8,overweight,,,dog,false

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:meteorite,Simulation,,,,,,
location:50.9487 N;36.1677 E;trespassing,,,,,,,
animal,female,3,average,,,koala,true
animal,male,3,athletic,,,puppy,false
human,male,87,athletic,NONE,false,,
human,female,26,overweight,professor,false,,
location:27.7105 S;154.2728 E;trespassing,,,,,,,
animal,female,5,overweight,,,platypus,true
location:45.9175 N;135.3385 W;legal,true,,,,,,
animal,female,3,overweight,,,puppy,true
animal,female,9,athletic,,,dog,false
animal,female,2,athletic,,,puppy,false
animal,female,10,average,,,wallaby,true
human,male,93,overweight,NONE,false,,
human,female,17,average,athletic,false,,

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:bushfire,Simulation,,,,,,
location:8.7437 S;118.4808 W;legal,true,,,,,,
human,female,40,overweight,professor,false,,
animal,female,5,average,,,cat,true
human,male,21,overweight,athletic,false,,
human,male,96,average,NONE,false,,
location:38.2183 N;77.3020 W;trespassing,,,,,,,
human,male,14,average,NONE,false,,
human,male,60,athletic,professor,false,,
location:39.5532 N;36.9353 E;legal,,,,,,,
