scenario:bushfire,Simulation,,,,,,
location:80.5979 N;90.0576 W;legal,,,,,,,
animal,male,6,average,,,koala,false
human,male,29,overweight,ceo,false,,
location:81.3395 N;91.0416 W;trespassing,,,,,,,
human,female,48,average,doctor,false,,
animal,female,5,athletic,,,dingo,false
location:81.1006 N;93.0910 W;trespassing,true,,,,,,
human,male,65,overweight,doctor,false,,
human,female,80,athletic,none,false,,
human,female,61,athletic,professor,true,,

Time: 2023-06-15 12:06:23
gender,age,bodyType,profession,pregnant,species,isPet
scenario:bushfire,Simulation,,,,,,
location:25.5404 S;11.7818 W;legal,,,,,,,
human,male,13,athletic,none,false,,
animal,male,16,average,,,wallaby,false
location:23.9174 S;11.5585 W;legal,true,,,,,,
human,female,41,average,professor,false,,
human,female,10,average,none,false,,
animal,male,19,athletic,,,wallaby,false
human,female,30,average,homeless,true,,
animal,female,8,overweight,,,ferret,true
location:25.0618 S;11.2796 W;trespassing,,,,,,,
animal,male,6,average,,,possum,false
human,male,67,athletic,doctor,false,,

Time: 2023-06-15 12:06:23
gender,age,bodyType,profession,pregnant,species,isPet
scenario:bushfire,Simulation,,,,,,
location:12.3188 S;99.9829 E;trespassing,,,,,,,
human,female,36,overweight,ceo,true,,
human,male,32,athletic,professor,false,,
location:10.8416 S;101.7352 E;trespassing,true,,,,,,
human,male,25,athletic,professor,false,,
human,male,30,athletic,unemployed,false,,
animal,male,3,athletic,,,dingo,false
human,male,15,athletic,none,false,,

Time: 2023-06-15 12:06:23
gender,age,bodyType,profession,pregnant,species,isPet
scenario:cyclone,Simulation,,,,,,
location:22.2453 S;121.0917 W;trespassing,,,,,,,
human,male,34,athletic,student,false,,
human,female,41,average,ceo,false,,
human,male,77,athletic,none,false,,
location:21.9675 S;122.3335 W;legal,true,,,,,,
animal,female,14,overweight,,,koala,false
animal,female,15,average,,,cat,false
animal,male,0,average,,,wallaby,false
human,female,50,average,doctor,true,,
animal,male,6,athletic,,,koala,false
location:21.7010 S;123.2527 W;trespassing,,,,,,,
human,female,24,overweight,professor,false,,
human,female,0,athletic,none,false,,
animal,male,20,average,,,snake,false
animal,male,10,average,,,wallaby,false

Time: 2023-06-15 12:06:23
gender,age,bodyType,profession,pregnant,species,isPet
scenario:flood,Simulation,,,,,,
location:74.0006 N;103.6632 W;trespassing,,,,,,,
animal,male,4,athletic,,,cat,true
animal,female,11,average,,,koala,false
human,male,45,athletic,professor,false,,
animal,male,4,athletic,,,cat,true
location:74.3798 N;105.3672 W;legal,true,,,,,,
human,female,25,athletic,ceo,true,,
human,female,10,athletic,none,false,,
animal,male,20,overweight,,,possum,false
human,female,52,overweight,professor,true,,
location:75.3969 N;103.3349 W;legal,,,,,,,
human,male,33,overweight,professor,false,,
animal,female,8,average,,,dingo,false

